locid,deployid,speno,projectid,species,deploydate,tagtype,age,sex,datadatetime,datahour,quality,latitude,longitude,error_radius,error_semi_major_axis,error_semi_minor_axis,error_ellipse_orientation
81158,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T05:53:54Z,2005-11-06 05,B,68.16500092,-168.35400391,NA,NA,NA,NA
81159,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T05:53:54Z,2005-11-06 05,B,68.16899872,-168.352005,NA,NA,NA,NA
81160,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T06:15:59Z,2005-11-06 06,B,68.16400146,-168.33200073,NA,NA,NA,NA
81161,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T06:15:59Z,2005-11-06 06,B,68.17099762,-168.32800293,NA,NA,NA,NA
81162,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T06:24:02Z,2005-11-06 06,B,68.16100311,-168.32699585,NA,NA,NA,NA
81163,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T06:24:02Z,2005-11-06 06,B,68.17299652,-168.30900574,NA,NA,NA,NA
81164,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T06:58:37Z,2005-11-06 06,B,68.1269989,-168.53700256,NA,NA,NA,NA
81165,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T08:04:12Z,2005-11-06 08,B,67.95200348,-169.31700134,NA,NA,NA,NA
81166,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T09:46:47Z,2005-11-06 09,A,68.18399811,-168.02400208,NA,NA,NA,NA
81167,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T11:27:21Z,2005-11-06 11,B,68.18900299,-167.85499573,NA,NA,NA,NA
81168,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T13:21:31Z,2005-11-06 13,B,68.19200134,-167.64700317,NA,NA,NA,NA
81169,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T13:21:31Z,2005-11-06 13,B,68.20700073,-167.68600464,NA,NA,NA,NA
81170,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T13:44:40Z,2005-11-06 13,B,68.19400024,-167.62199402,NA,NA,NA,NA
81171,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T13:44:40Z,2005-11-06 13,B,68.20600128,-167.64300537,NA,NA,NA,NA
81172,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T14:52:04Z,2005-11-06 14,A,68.19200134,-167.5019989,NA,NA,NA,NA
81173,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T15:02:28Z,2005-11-06 15,A,68.19799805,-167.51800537,NA,NA,NA,NA
81174,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T16:13:14Z,2005-11-06 16,B,68.19599915,-167.36399841,NA,NA,NA,NA
81175,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T16:13:14Z,2005-11-06 16,B,68.18800354,-167.36099243,NA,NA,NA,NA
81176,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T16:34:13Z,2005-11-06 16,B,68.19200134,-167.32299805,NA,NA,NA,NA
81177,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T16:43:55Z,2005-11-06 16,B,68.2009964,-167.32000732,NA,NA,NA,NA
81178,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T17:08:48Z,2005-11-06 17,2,68.2009964,-167.28399658,500,NA,NA,NA
81179,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T17:53:23Z,2005-11-06 17,1,68.1969986,-167.27999878,1500,NA,NA,NA
81180,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T18:21:32Z,2005-11-06 18,B,68.1969986,-167.19599915,NA,NA,NA,NA
81181,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T18:46:06Z,2005-11-06 18,3,68.20200348,-167.17300415,250,NA,NA,NA
81182,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T19:03:48Z,2005-11-06 19,B,68.20700073,-167.13600159,NA,NA,NA,NA
81183,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-11-06T19:33:44Z,2005-11-06 19,A,68.19300079,-167.07099915,NA,NA,NA,NA
81979,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-06T00:42:08Z,2005-12-06 00,B,62.45999908,-168.74000549,NA,NA,NA,NA
81980,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-06T00:51:28Z,2005-12-06 00,B,62.45299911,-168.76300049,NA,NA,NA,NA
81981,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-06T02:11:01Z,2005-12-06 02,B,62.43700027,-168.79499817,NA,NA,NA,NA
81982,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-06T06:36:48Z,2005-12-06 06,B,62.38499832,-168.94000244,NA,NA,NA,NA
81983,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-06T08:17:50Z,2005-12-06 08,B,62.35599899,-168.86099243,NA,NA,NA,NA
81984,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-06T23:21:07Z,2005-12-06 23,B,62.18399811,-169.28599548,NA,NA,NA,NA
81985,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-07T11:27:47Z,2005-12-07 11,B,62.11899948,-169.48699951,NA,NA,NA,NA
81986,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-07T12:47:45Z,2005-12-07 12,B,62.09400177,-169.48699951,NA,NA,NA,NA
81987,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-07T13:11:29Z,2005-12-07 13,B,62.09700012,-169.52000427,NA,NA,NA,NA
81988,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-07T14:30:06Z,2005-12-07 14,A,62.0890007,-169.52799988,NA,NA,NA,NA
81989,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-07T14:50:52Z,2005-12-07 14,3,62.08499908,-169.53199768,250,NA,NA,NA
81990,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-07T16:08:45Z,2005-12-07 16,1,62.07899857,-169.57800293,1500,NA,NA,NA
81991,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-07T17:16:59Z,2005-12-07 17,A,62.06499863,-169.60600281,NA,NA,NA,NA
81992,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T00:08:19Z,2005-12-08 00,A,61.90599823,-169.64599609,NA,NA,NA,NA
81993,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T00:28:44Z,2005-12-08 00,B,61.88700104,-169.61099243,NA,NA,NA,NA
81994,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T00:50:39Z,2005-12-08 00,A,61.88399887,-169.68699646,NA,NA,NA,NA
81995,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T00:50:39Z,2005-12-08 00,A,61.88399887,-169.68800354,NA,NA,NA,NA
81996,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T00:56:05Z,2005-12-08 00,A,61.8769989,-169.66299438,NA,NA,NA,NA
81997,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T01:23:21Z,2005-12-08 01,B,61.87200165,-169.63200378,NA,NA,NA,NA
81998,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T01:32:38Z,2005-12-08 01,A,61.86500168,-169.6269989,NA,NA,NA,NA
81999,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T01:45:51Z,2005-12-08 01,B,61.85900116,-169.60499573,NA,NA,NA,NA
82000,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T02:08:51Z,2005-12-08 02,A,61.8370018,-169.625,NA,NA,NA,NA
82001,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T02:32:22Z,2005-12-08 02,A,61.84000015,-169.61000061,NA,NA,NA,NA
82002,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T02:35:39Z,2005-12-08 02,A,61.83000183,-169.57000732,NA,NA,NA,NA
82003,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T03:11:01Z,2005-12-08 03,B,61.81700134,-169.602005,NA,NA,NA,NA
82004,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T03:11:01Z,2005-12-08 03,B,61.82099915,-169.602005,NA,NA,NA,NA
82005,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T03:51:49Z,2005-12-08 03,A,61.7859993,-169.67700195,NA,NA,NA,NA
82006,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T04:15:04Z,2005-12-08 04,B,61.75600052,-169.65299988,NA,NA,NA,NA
82007,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T04:42:29Z,2005-12-08 04,B,61.74200058,-169.68400574,NA,NA,NA,NA
82008,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T04:49:39Z,2005-12-08 04,B,61.73699951,-169.68400574,NA,NA,NA,NA
82009,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T04:49:39Z,2005-12-08 04,B,61.73600006,-169.69000244,NA,NA,NA,NA
82010,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T05:55:06Z,2005-12-08 05,B,61.70700073,-169.67599487,NA,NA,NA,NA
82011,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T05:55:06Z,2005-12-08 05,B,61.70500183,-169.67900085,NA,NA,NA,NA
82012,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T06:32:13Z,2005-12-08 06,A,61.68799973,-169.69900513,NA,NA,NA,NA
82013,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T06:42:57Z,2005-12-08 06,3,61.68299866,-169.67199707,250,NA,NA,NA
82014,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T06:44:09Z,2005-12-08 06,A,61.68299866,-169.67199707,NA,NA,NA,NA
82015,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T07:30:46Z,2005-12-08 07,1,61.66999817,-169.68299866,1500,NA,NA,NA
82016,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T08:25:14Z,2005-12-08 08,A,61.65000153,-169.75100708,NA,NA,NA,NA
82017,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T09:10:14Z,2005-12-08 09,B,61.61299896,-169.75799561,NA,NA,NA,NA
82018,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T09:10:14Z,2005-12-08 09,B,61.61600113,-169.77600098,NA,NA,NA,NA
82019,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T10:06:28Z,2005-12-08 10,B,61.57799911,-169.81900024,NA,NA,NA,NA
82020,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T13:01:10Z,2005-12-08 13,2,61.51399994,-169.8480072,500,NA,NA,NA
82021,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T14:19:47Z,2005-12-08 14,A,61.49200058,-169.86000061,NA,NA,NA,NA
82022,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T14:40:33Z,2005-12-08 14,3,61.48300171,-169.85699463,250,NA,NA,NA
82023,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T16:00:39Z,2005-12-08 16,2,61.46300125,-169.88800049,500,NA,NA,NA
82024,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T16:21:25Z,2005-12-08 16,2,61.45500183,-169.89700317,500,NA,NA,NA
82025,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T16:44:25Z,2005-12-08 16,1,61.45399857,-169.91299438,1500,NA,NA,NA
82026,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T16:54:48Z,2005-12-08 16,3,61.45000076,-169.91099548,250,NA,NA,NA
82027,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T17:41:50Z,2005-12-08 17,B,61.43199921,-169.88400269,NA,NA,NA,NA
82028,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T17:59:21Z,2005-12-08 17,B,61.41199875,-169.8769989,NA,NA,NA,NA
82029,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T18:37:27Z,2005-12-08 18,A,61.41500092,-169.90800476,NA,NA,NA,NA
82030,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T18:50:52Z,2005-12-08 18,A,61.42100143,-169.8730011,NA,NA,NA,NA
82031,PL2005_5967_05L0026,PL2005_5967,KotzEB,Spotted seal,2005-09-26T10:00:00Z,SPLASH,PUP,F,2005-12-08T19:20:12Z,2005-12-08 19,B,61.40999985,-169.8789978,NA,NA,NA,NA
82880,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-19T14:34:35Z,2005-11-19 14,B,64.88800049,-169.40699768,NA,NA,NA,NA
82881,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-19T14:34:35Z,2005-11-19 14,B,64.89600372,-169.3500061,NA,NA,NA,NA
82882,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T00:21:29Z,2005-11-20 00,B,64.70500183,-169.16900635,NA,NA,NA,NA
82883,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T00:21:29Z,2005-11-20 00,B,64.69799805,-169.13900757,NA,NA,NA,NA
82884,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T00:28:51Z,2005-11-20 00,B,64.6309967,-169.3690033,NA,NA,NA,NA
82885,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T00:28:51Z,2005-11-20 00,B,64.72200012,-169.09500122,NA,NA,NA,NA
82886,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T00:34:59Z,2005-11-20 00,A,64.71600342,-169.06100464,NA,NA,NA,NA
82887,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T00:37:36Z,2005-11-20 00,B,64.70500183,-169.11000061,NA,NA,NA,NA
82888,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T01:08:46Z,2005-11-20 01,1,64.6780014,-169.09599304,1500,NA,NA,NA
82889,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T01:58:24Z,2005-11-20 01,2,64.66300201,-169.07400513,500,NA,NA,NA
82890,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T02:04:01Z,2005-11-20 02,B,64.66200256,-168.7480011,NA,NA,NA,NA
82891,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T02:14:05Z,2005-11-20 02,B,64.68099976,-169.08200073,NA,NA,NA,NA
82892,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T03:40:54Z,2005-11-20 03,A,64.66300201,-168.9730072,NA,NA,NA,NA
82893,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T03:57:15Z,2005-11-20 03,A,64.61699677,-168.9980011,NA,NA,NA,NA
82894,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T03:59:57Z,2005-11-20 03,B,64.60800171,-169.01699829,NA,NA,NA,NA
82895,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T04:26:45Z,2005-11-20 04,0,64.61199951,-169.02000427,NA,NA,NA,NA
82896,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T05:20:17Z,2005-11-20 05,1,64.58200073,-169.02200317,1500,NA,NA,NA
82897,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T05:27:11Z,2005-11-20 05,0,64.54399872,-168.91099548,NA,NA,NA,NA
82898,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T05:35:52Z,2005-11-20 05,A,64.55599976,-168.97799683,NA,NA,NA,NA
82899,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T06:05:01Z,2005-11-20 06,A,64.57299805,-168.95500183,NA,NA,NA,NA
82900,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T07:16:30Z,2005-11-20 07,1,64.54100037,-169.00300598,1500,NA,NA,NA
82901,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T07:44:26Z,2005-11-20 07,1,64.53099823,-168.98300171,1500,NA,NA,NA
82902,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T09:23:47Z,2005-11-20 09,1,64.51999664,-168.9940033,1500,NA,NA,NA
82903,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T10:58:16Z,2005-11-20 10,B,64.54399872,-168.92599487,NA,NA,NA,NA
82904,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T11:05:27Z,2005-11-20 11,0,64.55000305,-168.86099243,NA,NA,NA,NA
82905,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T12:40:41Z,2005-11-20 12,B,64.55899811,-168.79100037,NA,NA,NA,NA
82906,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T12:40:41Z,2005-11-20 12,B,64.61100006,-168.81700134,NA,NA,NA,NA
82907,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T12:45:54Z,2005-11-20 12,B,64.57099915,-168.82699585,NA,NA,NA,NA
82908,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T14:07:57Z,2005-11-20 14,B,64.62999725,-168.86000061,NA,NA,NA,NA
82909,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T14:25:33Z,2005-11-20 14,1,64.60800171,-168.82400513,1500,NA,NA,NA
82910,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-20T15:39:42Z,2005-11-20 15,A,64.59700012,-168.82000732,NA,NA,NA,NA
82911,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T00:45:01Z,2005-11-21 00,B,64.79799652,-169.13400269,NA,NA,NA,NA
82912,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T00:45:01Z,2005-11-21 00,B,64.80799866,-169.16299438,NA,NA,NA,NA
82913,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T01:37:00Z,2005-11-21 01,1,64.79499817,-169.11300659,1500,NA,NA,NA
82914,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T01:37:00Z,2005-11-21 01,1,64.79499817,-169.11399841,NA,NA,NA,NA
82915,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T01:40:00Z,2005-11-21 01,B,64.80400085,-169.12800598,NA,NA,NA,NA
82916,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T02:02:52Z,2005-11-21 02,B,64.81099701,-169.11000061,NA,NA,NA,NA
82917,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T02:02:52Z,2005-11-21 02,A,64.81500244,-169.11300659,NA,NA,NA,NA
82918,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T03:12:36Z,2005-11-21 03,A,64.86299896,-169.09100342,NA,NA,NA,NA
82919,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T04:04:58Z,2005-11-21 04,A,64.86799622,-169.10299683,NA,NA,NA,NA
82920,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T04:57:10Z,2005-11-21 04,1,64.87400055,-169.18800354,1500,NA,NA,NA
82921,PL2005_5968_05L0005,PL2005_5968,KotzEB,Spotted seal,2005-10-25T10:00:00Z,SPLASH,PUP,F,2005-11-21T05:02:17Z,2005-11-21 05,1,64.8710022,-169.08999634,1500,NA,NA,NA
